"data","k","method","iter1","iter2","iter3","iter4","iter5","iter6","iter7","iter8","iter9","iter10","iter11","iter12","iter13","iter14","iter15","iter16","iter17","iter18","iter19","iter20","iter21","iter22","iter23","iter24","iter25","iter26","iter27","iter28","iter29","iter30","iter31","iter32","iter33","iter34","iter35","iter36","iter37","iter38","iter39","iter40","iter41","iter42","iter43","iter44","iter45","iter46","iter47","iter48","iter49","iter50","iter51","iter52","iter53","iter54","iter55","iter56","iter57","iter58","iter59","iter60","iter61","iter62","iter63","iter64","iter65","iter66","iter67","iter68","iter69","iter70","iter71","iter72","iter73","iter74","iter75","iter76","iter77","iter78","iter79","iter80","iter81","iter82","iter83","iter84","iter85","iter86","iter87","iter88","iter89","iter90","iter91","iter92","iter93","iter94","iter95","iter96","iter97","iter98","iter99","iter100","iter101"
"nips",15,"random",-3140714.04671141,-2440171.30469848,-2437064.44692025,-2436877.92305499,-2436840.7229858,-2436828.69642399,-2436823.63749978,-2436821.32454971,-2436819.94608217,-2436819.31546881,-2436818.84360178,-2436818.52423245,-2436818.30676389,-2436818.1529158,-2436818.05284888,-2436817.99114913,-2436817.9467483,-2436817.9024316,-2436817.8618866,-2436817.82952606,-2436817.80438552,-2436817.78586233,-2436817.77205064,-2436817.76198571,-2436817.75506304,-2436817.75035952,-2436817.74707294,-2436817.74465768,-2436817.74274824,-2436817.74109126,-2436817.73950737,-2436817.73789041,-2436817.73623639,-2436817.73463555,-2436817.73317684,-2436817.73187641,-2436817.73071697,-2436817.72969334,-2436817.72880401,-2436817.7280363,-2436817.72737062,-2436817.72679097,-2436817.72628804,-2436817.72585502,-2436817.72548369,-2436817.72516427,-2436817.72488718,-2436817.72464414,-2436817.72442827,-2436817.72423381,-2436817.72405615,-2436817.72389202,-2436817.72373956,-2436817.72359822,-2436817.72346834,-2436817.72335051,-2436817.72324499,-2436817.72315141,-2436817.72306877,-2436817.72299566,-2436817.72293057,-2436817.72287211,-2436817.7228191,-2436817.72277062,-2436817.72272593,-2436817.72268441,-2436817.72264555,-2436817.72260889,-2436817.72257398,-2436817.72254043,-2436817.72250784,-2436817.72247586,-2436817.72244417,-2436817.72241253,-2436817.7223807,-2436817.72234855,-2436817.72231598,-2436817.72228295,-2436817.72224949,-2436817.72221562,-2436817.72218141,-2436817.7221469,-2436817.72211215,-2436817.72207722,-2436817.72204217,-2436817.72200711,-2436817.72197218,-2436817.72193756,-2436817.72190349,-2436817.72187024,-2436817.72183809,-2436817.72180731,-2436817.72177814,-2436817.72175076,-2436817.72172531,-2436817.72170185,-2436817.72168039,-2436817.72166089,-2436817.72164328,-2436817.72162743,-2436817.72161323
"nips",20,"pn",-2492542.11416073,-2423895.80763267,-2407465.22911197,-2404558.83859007,-2403746.25693031,-2402383.51596427,-2386359.88184634,-2380322.65474429,-2379739.62921428,-2379630.86770388,-2379591.3193616,-2379573.55074845,-2379563.21906548,-2379557.48204649,-2379554.60664276,-2379552.27156057,-2379550.75881483,-2379549.83371005,-2379549.14708455,-2379548.62549019,-2379548.20231838,-2379547.86857394,-2379547.64609043,-2379547.49121685,-2379547.3675866,-2379547.24948237,-2379547.13281667,-2379547.02901341,-2379546.94667391,-2379546.87944312,-2379546.82426958,-2379546.78035879,-2379546.74410712,-2379546.71106829,-2379546.67840027,-2379546.64633156,-2379546.61703044,-2379546.591787,-2379546.57018958,-2379546.55132706,-2379546.53467605,-2379546.52007383,-2379546.50735791,-2379546.49625288,-2379546.48644098,-2379546.47761623,-2379546.46950097,-2379546.46191102,-2379546.45485849,-2379546.44848037,-2379546.4428256,-2379546.43782876,-2379546.4333788,-2379546.4293459,-2379546.42562481,-2379546.4221688,-2379546.4189945,-2379546.41615692,-2379546.4137029,-2379546.41163711,-2379546.40992553,-2379546.40852009,-2379546.40737519,-2379546.40644536,-2379546.40567833,-2379546.40502047,-2379546.40442763,-2379546.4038689,-2379546.40332408,-2379546.40277983,-2379546.40222674,-2379546.4016575,-2379546.40106609,-2379546.40044777,-2379546.39979953,-2379546.39912088,-2379546.3984145,-2379546.39768652,-2379546.39694603,-2379546.39620383,-2379546.3954707,-2379546.39475564,-2379546.3940648,-2379546.3934013,-2379546.39276592,-2379546.39215823,-2379546.39157763,-2379546.39102416,-2379546.39049866,-2379546.3900026,-2379546.38953757,-2379546.38910468,-2379546.38870419,-2379546.38833533,-2379546.38799643,-2379546.38768525,-2379546.38739937,-2379546.38713649,-2379546.38689462,-2379546.38667212,-2379546.38646768
"nips",20,"rec1_pn",-2451756.53793828,-2390241.59788669,-2381237.56521882,-2380031.09174951,-2379719.07420369,-2379626.26679787,-2379585.57964915,-2379567.39379513,-2379560.17242152,-2379556.26859497,-2379553.92147375,-2379552.28783818,-2379551.02781836,-2379550.13337467,-2379549.31267322,-2379548.72880906,-2379548.299837,-2379547.92098009,-2379547.59017563,-2379547.36329953,-2379547.22178244,-2379547.12065577,-2379547.02936308,-2379546.93961432,-2379546.85836701,-2379546.79209227,-2379546.74055856,-2379546.70053795,-2379546.66765497,-2379546.6390287,-2379546.6124148,-2379546.58730207,-2379546.56443145,-2379546.5439458,-2379546.52578442,-2379546.51034764,-2379546.49786355,-2379546.48800572,-2379546.48011826,-2379546.47350861,-2379546.46765708,-2379546.4622922,-2379546.45732552,-2379546.45271064,-2379546.44834285,-2379546.44408418,-2379546.43983004,-2379546.435531,-2379546.43120958,-2379546.42700371,-2379546.42312047,-2379546.4196873,-2379546.41671273,-2379546.41414641,-2379546.41191795,-2379546.40995469,-2379546.4081971,-2379546.40660409,-2379546.40514734,-2379546.40380486,-2379546.40255853,-2379546.40139429,-2379546.40030251,-2379546.39927764,-2379546.39831663,-2379546.39741763,-2379546.39657946,-2379546.39580213,-2379546.39508716,-2379546.39443693,-2379546.39385336,-2379546.39333646,-2379546.39288349,-2379546.39248908,-2379546.39214586,-2379546.3918455,-2379546.39157964,-2379546.39134057,-2379546.39112159,-2379546.39091714,-2379546.39072276,-2379546.39053502,-2379546.39035136,-2379546.39017007,-2379546.38999012,-2379546.38981115,-2379546.38963326,-2379546.38945684,-2379546.38928229,-2379546.38910977,-2379546.38893906,-2379546.38876952,-2379546.38860016,-2379546.38842987,-2379546.3882575,-2379546.38808203,-2379546.38790266,-2379546.38771877,-2379546.38752998,-2379546.38733608,-2379546.38713708
"nips",20,"rec2_pn",-2493313.88696966,-2426212.18605524,-2408215.59922297,-2405121.59319634,-2404490.23900686,-2404287.93010558,-2404140.12876107,-2403988.11127751,-2403816.64657633,-2403593.70133813,-2403263.43008318,-2402545.67401513,-2394773.09515399,-2383161.70981165,-2380268.17867296,-2379742.27702453,-2379612.5887539,-2379578.72339176,-2379565.73003333,-2379559.07401834,-2379555.3790232,-2379552.72485527,-2379551.08001619,-2379550.0465993,-2379549.2979464,-2379548.73943071,-2379548.35796819,-2379548.0545063,-2379547.79431051,-2379547.60041025,-2379547.44920927,-2379547.32026709,-2379547.19266038,-2379547.06764091,-2379546.95994228,-2379546.8751311,-2379546.8108193,-2379546.76469843,-2379546.73234991,-2379546.70737028,-2379546.68484102,-2379546.66222232,-2379546.6387544,-2379546.61525326,-2379546.593179,-2379546.57294243,-2379546.55402973,-2379546.53618349,-2379546.51966441,-2379546.50486522,-2379546.49197243,-2379546.48087509,-2379546.47130169,-2379546.46304143,-2379546.45596876,-2379546.44992144,-2379546.4447037,-2379546.44015701,-2379546.43617237,-2379546.4326675,-2379546.42957529,-2379546.42684009,-2379546.42440933,-2379546.42222885,-2379546.4202471,-2379546.41842371,-2379546.41673758,-2379546.41518694,-2379546.41377908,-2379546.41251746,-2379546.41139507,-2379546.41039544,-2379546.40949748,-2379546.40867996,-2379546.40792396,-2379546.4072132,-2379546.40653351,-2379546.40587223,-2379546.40521817,-2379546.40456232,-2379546.40389884,-2379546.40322599,-2379546.40254634,-2379546.40186597,-2379546.40119271,-2379546.4005339,-2379546.39989454,-2379546.3992763,-2379546.39867773,-2379546.39809529,-2379546.39752471,-2379546.39696219,-2379546.39640507,-2379546.39585216,-2379546.39530355,-2379546.39476033,-2379546.39422417,-2379546.39369697,-2379546.39318061,-2379546.39267689,-2379546.39218752
"nips",20,"rec12_pn",-2451862.36679397,-2390953.48543151,-2381366.21788873,-2380074.05019669,-2379727.99124342,-2379630.71226009,-2379587.06207863,-2379568.51600726,-2379560.96255328,-2379556.84285099,-2379554.21739458,-2379552.46706745,-2379551.13483449,-2379550.20519085,-2379549.35397166,-2379548.76656167,-2379548.34143484,-2379547.96162172,-2379547.62397939,-2379547.38584374,-2379547.23592507,-2379547.13098809,-2379547.03919343,-2379546.94997736,-2379546.86843311,-2379546.80286366,-2379546.75294497,-2379546.71199399,-2379546.6762203,-2379546.64492813,-2379546.61682675,-2379546.5910873,-2379546.56808699,-2379546.54770422,-2379546.52944496,-2379546.51348433,-2379546.50020855,-2379546.48950685,-2379546.48084522,-2379546.47359613,-2379546.46725354,-2379546.46150996,-2379546.45622955,-2379546.45135449,-2379546.44679272,-2379546.44238877,-2379546.43799047,-2379546.43352532,-2379546.42906989,-2379546.42483987,-2379546.42103016,-2379546.41770798,-2379546.41485191,-2379546.412404,-2379546.41028819,-2379546.40842581,-2379546.40675473,-2379546.40523653,-2379546.4038497,-2379546.40257978,-2379546.40141383,-2379546.40033948,-2379546.39934613,-2379546.39842574,-2379546.39757227,-2379546.3967805,-2379546.39604574,-2379546.39536465,-2379546.39473595,-2379546.39416035,-2379546.39363933,-2379546.3931737,-2379546.39276243,-2379546.39240215,-2379546.39208743,-2379546.39181145,-2379546.39156689,-2379546.39134666,-2379546.3911444,-2379546.39095477,-2379546.39077348,-2379546.39059724,-2379546.39042363,-2379546.39025104,-2379546.39007847,-2379546.38990552,-2379546.38973223,-2379546.38955894,-2379546.38938609,-2379546.38921396,-2379546.38904256,-2379546.38887151,-2379546.38870009,-2379546.38852741,-2379546.38835255,-2379546.38817469,-2379546.38799321,-2379546.38780764,-2379546.38761772,-2379546.38742332,-2379546.38722448
"nips",20,"rec",-2481229.746691,-2383264.51260842,-2380522.0980573,-2379936.93705255,-2379731.15348523,-2379653.38612036,-2379612.53754026,-2379586.72962617,-2379573.33599964,-2379566.04843753,-2379561.46478428,-2379558.39758958,-2379556.07163731,-2379553.81601206,-2379552.25742313,-2379551.26974919,-2379550.52988333,-2379549.85920831,-2379549.27242767,-2379548.81268707,-2379548.48250739,-2379548.21660743,-2379547.95510397,-2379547.70276961,-2379547.4848915,-2379547.30869042,-2379547.18114233,-2379547.08798778,-2379547.0089351,-2379546.93700105,-2379546.86972424,-2379546.80863793,-2379546.75549968,-2379546.70984564,-2379546.67126148,-2379546.63995754,-2379546.61544295,-2379546.59657365,-2379546.58195196,-2379546.57019265,-2379546.56014857,-2379546.55096095,-2379546.54208869,-2379546.53340564,-2379546.52510928,-2379546.51741117,-2379546.51038376,-2379546.50399305,-2379546.49813253,-2379546.49264894,-2379546.48739031,-2379546.48226383,-2379546.47726692,-2379546.47246048,-2379546.46789965,-2379546.4635834,-2379546.45946147,-2379546.45547534,-2379546.45159234,-2379546.44781454,-2379546.44416605,-2379546.44067156,-2379546.43734175,-2379546.43417295,-2379546.43115555,-2379546.42828154,-2379546.42554706,-2379546.42295208,-2379546.42049936,-2379546.41819315,-2379546.41603695,-2379546.41403132,-2379546.41217287,-2379546.41045555,-2379546.40887309,-2379546.40742131,-2379546.40609866,-2379546.40490494,-2379546.40383903,-2379546.40289689,-2379546.40207063,-2379546.40134896,-2379546.40071836,-2379546.40016456,-2379546.39967365,-2379546.39923278,-2379546.39883042,-2379546.39845646,-2379546.39810213,-2379546.39775995,-2379546.39742374,-2379546.39708863,-2379546.39675107,-2379546.39640887,-2379546.3960612,-2379546.39570841,-2379546.39535194,-2379546.3949939,-2379546.3946368,-2379546.39428307,-2379546.39393475
"nips",20,"vanila",-2481229.746691,-2383264.51260842,-2380522.0980573,-2379936.93705255,-2379731.15348523,-2379653.38612036,-2379612.53754026,-2379586.72962617,-2379573.33599964,-2379566.04843753,-2379561.46478428,-2379558.39758958,-2379556.07163731,-2379553.81601206,-2379552.25742313,-2379551.26974919,-2379550.52988333,-2379549.85920831,-2379549.27242767,-2379548.81268707,-2379548.48250739,-2379548.21660743,-2379547.95510397,-2379547.70276961,-2379547.4848915,-2379547.30869042,-2379547.18114233,-2379547.08798778,-2379547.0089351,-2379546.93700105,-2379546.86972424,-2379546.80863793,-2379546.75549968,-2379546.70984564,-2379546.67126148,-2379546.63995754,-2379546.61544295,-2379546.59657365,-2379546.58195196,-2379546.57019265,-2379546.56014857,-2379546.55096095,-2379546.54208869,-2379546.53340564,-2379546.52510928,-2379546.51741117,-2379546.51038376,-2379546.50399305,-2379546.49813253,-2379546.49264894,-2379546.48739031,-2379546.48226383,-2379546.47726692,-2379546.47246048,-2379546.46789965,-2379546.4635834,-2379546.45946147,-2379546.45547534,-2379546.45159234,-2379546.44781454,-2379546.44416605,-2379546.44067156,-2379546.43734175,-2379546.43417295,-2379546.43115555,-2379546.42828154,-2379546.42554706,-2379546.42295208,-2379546.42049936,-2379546.41819315,-2379546.41603695,-2379546.41403132,-2379546.41217287,-2379546.41045555,-2379546.40887309,-2379546.40742131,-2379546.40609866,-2379546.40490494,-2379546.40383903,-2379546.40289689,-2379546.40207063,-2379546.40134896,-2379546.40071836,-2379546.40016456,-2379546.39967365,-2379546.39923278,-2379546.39883042,-2379546.39845646,-2379546.39810213,-2379546.39775995,-2379546.39742374,-2379546.39708863,-2379546.39675107,-2379546.39640887,-2379546.3960612,-2379546.39570841,-2379546.39535194,-2379546.3949939,-2379546.3946368,-2379546.39428307,-2379546.39393475
"nips",20,"nndsvd",-2848183.73429789,-2438086.50282826,-2432848.68893777,-2402736.84354432,-2401956.59265101,-2401814.41701476,-2401754.6102086,-2401717.30346774,-2401684.72437933,-2401655.63785705,-2401635.92311326,-2401615.64863819,-2401596.76265402,-2401575.21800036,-2401554.19279041,-2401529.32415753,-2401503.5946634,-2401475.25827385,-2401438.20625649,-2401389.99229289,-2401303.6027958,-2401194.0539717,-2400985.34091074,-2400757.81824053,-2399776.72710263,-2395962.93580355,-2381580.31929841,-2379954.30660333,-2379659.17303118,-2379598.4566428,-2379580.77216275,-2379568.33975732,-2379562.79059336,-2379558.1799025,-2379554.19361852,-2379551.7632012,-2379550.27960617,-2379549.57619939,-2379549.02106504,-2379548.63104726,-2379548.28058356,-2379547.90977992,-2379547.60788052,-2379547.43938376,-2379547.33272488,-2379547.21475712,-2379547.07402124,-2379546.9477334,-2379546.85409891,-2379546.79213059,-2379546.74241128,-2379546.69653281,-2379546.65782304,-2379546.63022655,-2379546.61173014,-2379546.5976112,-2379546.58490161,-2379546.57257566,-2379546.56067017,-2379546.54959283,-2379546.5396724,-2379546.53097551,-2379546.52329062,-2379546.51623739,-2379546.50944168,-2379546.50266654,-2379546.4958309,-2379546.48892284,-2379546.48188738,-2379546.47458925,-2379546.46688106,-2379546.45871976,-2379546.45026299,-2379546.44190413,-2379546.43419395,-2379546.42762762,-2379546.42241993,-2379546.41845604,-2379546.41543727,-2379546.41306284,-2379546.41112164,-2379546.40949361,-2379546.40811408,-2379546.40694095,-2379546.40593784,-2379546.40507007,-2379546.40430652,-2379546.40362156,-2379546.40299557,-2379546.40241385,-2379546.40186495,-2379546.40133931,-2379546.40082849,-2379546.40032516,-2379546.39982351,-2379546.39931967,-2379546.39881186,-2379546.39830025,-2379546.39778647,-2379546.3972731,-2379546.3967633
"nips",20,"random",-3168061.05167229,-2409791.44273232,-2400362.49875114,-2399832.32177732,-2399645.38035258,-2399555.64996823,-2399506.08441741,-2399475.46323503,-2399453.18688277,-2399435.47055741,-2399420.90082149,-2399410.54778073,-2399400.49235809,-2399391.65008374,-2399384.3082558,-2399378.97420017,-2399374.27392859,-2399370.63977323,-2399367.77072943,-2399365.58687993,-2399363.80171399,-2399362.16380337,-2399360.51464072,-2399358.79002117,-2399357.26791294,-2399355.73999505,-2399354.33881836,-2399353.00102807,-2399351.84758897,-2399350.68829008,-2399349.51824328,-2399348.00855052,-2399346.84190682,-2399346.08023313,-2399345.39157916,-2399344.77775792,-2399344.18674271,-2399343.67818668,-2399343.05412461,-2399342.50538192,-2399341.99849805,-2399341.60027266,-2399341.21503087,-2399340.74547016,-2399340.27469435,-2399339.91612995,-2399339.60311427,-2399339.26709005,-2399338.90416052,-2399338.6223122,-2399338.34510437,-2399338.0257189,-2399337.59433869,-2399337.0353234,-2399336.49697809,-2399336.13443429,-2399335.90756442,-2399335.73563256,-2399335.53507775,-2399335.30507897,-2399335.07007461,-2399334.85196702,-2399334.62030792,-2399334.367213,-2399334.12569975,-2399333.9207002,-2399333.74836161,-2399333.58949322,-2399333.43190246,-2399333.27450021,-2399333.10868541,-2399332.94883452,-2399332.81335804,-2399332.67496592,-2399332.53720362,-2399332.36673775,-2399332.1847116,-2399332.0014354,-2399331.82149309,-2399331.65353296,-2399331.49506016,-2399331.35888241,-2399331.25124966,-2399331.16980906,-2399331.0987299,-2399331.03697341,-2399330.97954683,-2399330.92323916,-2399330.86644331,-2399330.81180336,-2399330.76104364,-2399330.71305417,-2399330.66644073,-2399330.61885548,-2399330.56980064,-2399330.5168909,-2399330.45234114,-2399330.37585559,-2399330.29236709,-2399330.20138224,-2399330.10354982
"nips",25,"pn",-2449990.16942445,-2380948.52612739,-2367395.97879392,-2355601.42039738,-2350670.99960025,-2343499.53665849,-2333405.38034172,-2332121.34854747,-2331876.83176092,-2331797.15979681,-2331765.55786858,-2331746.58506428,-2331735.80447508,-2331729.3797237,-2331725.2185086,-2331722.79439332,-2331721.17347489,-2331720.11876902,-2331719.27818991,-2331718.4917624,-2331717.99432497,-2331717.66762785,-2331717.45574231,-2331717.30178272,-2331717.1810582,-2331717.08518354,-2331717.00503123,-2331716.93594923,-2331716.87426319,-2331716.81665843,-2331716.76303231,-2331716.71442431,-2331716.66991624,-2331716.62748562,-2331716.5859059,-2331716.54636381,-2331716.51164696,-2331716.4831534,-2331716.45976119,-2331716.43972361,-2331716.42214296,-2331716.40666471,-2331716.39300403,-2331716.38081907,-2331716.36979288,-2331716.35972674,-2331716.35053444,-2331716.34217446,-2331716.33459607,-2331716.32769744,-2331716.32128944,-2331716.31515187,-2331716.30924203,-2331716.30379688,-2331716.29902408,-2331716.29495788,-2331716.29155751,-2331716.28871752,-2331716.2862862,-2331716.2841115,-2331716.28207349,-2331716.28009313,-2331716.27812658,-2331716.27615562,-2331716.2741799,-2331716.27221224,-2331716.27027546,-2331716.26839849,-2331716.26661059,-2331716.26493467,-2331716.26338195,-2331716.26195017,-2331716.26062615,-2331716.25939112,-2331716.25822651,-2331716.25711757,-2331716.25605454,-2331716.25503175,-2331716.25404629,-2331716.25309703,-2331716.2521842,-2331716.25130917,-2331716.25047411,-2331716.24968151,-2331716.2489336,-2331716.24823183,-2331716.24757642,-2331716.2469661,-2331716.24639815,-2331716.24586864,-2331716.24537294,-2331716.24490623,-2331716.24446402,-2331716.2440425,-2331716.2436387,-2331716.24325049,-2331716.2428764,-2331716.24251542,-2331716.24216681,-2331716.24182989,-2331716.24150395
"nips",25,"rec1_pn",-2408761.46362743,-2357503.97587069,-2342881.2764177,-2333632.70095916,-2332181.52677368,-2331889.90638442,-2331807.41659733,-2331768.77635834,-2331748.00266619,-2331736.57278121,-2331730.0728122,-2331726.21653024,-2331723.41554757,-2331721.46060468,-2331720.29450575,-2331719.43432238,-2331718.82345271,-2331718.35127297,-2331717.97555137,-2331717.68466895,-2331717.44622827,-2331717.25628898,-2331717.10899036,-2331716.99595629,-2331716.9041139,-2331716.82297758,-2331716.74916158,-2331716.68587285,-2331716.63182807,-2331716.58590211,-2331716.54764641,-2331716.51638913,-2331716.49014603,-2331716.46679462,-2331716.44584627,-2331716.42751808,-2331716.41174597,-2331716.39823571,-2331716.38650748,-2331716.37613677,-2331716.36686958,-2331716.35852547,-2331716.3509086,-2331716.34381551,-2331716.33709099,-2331716.33064693,-2331716.32442769,-2331716.31837375,-2331716.31242508,-2331716.30655883,-2331716.30082907,-2331716.2953704,-2331716.29034784,-2331716.28588018,-2331716.28199256,-2331716.27862741,-2331716.27569186,-2331716.27310032,-2331716.27079091,-2331716.26872113,-2331716.26685827,-2331716.26517466,-2331716.26364776,-2331716.26226114,-2331716.26100339,-2331716.25986534,-2331716.25883714,-2331716.25790667,-2331716.25705971,-2331716.25628115,-2331716.2555564,-2331716.25487257,-2331716.25421911,-2331716.25358822,-2331716.25297482,-2331716.25237619,-2331716.25179122,-2331716.25121971,-2331716.25066173,-2331716.25011724,-2331716.24958587,-2331716.24906679,-2331716.24855869,-2331716.24805985,-2331716.24756818,-2331716.24708142,-2331716.24659736,-2331716.24611401,-2331716.24562998,-2331716.24514473,-2331716.24465877,-2331716.24417389,-2331716.24369301,-2331716.24321996,-2331716.24275901,-2331716.24231426,-2331716.24188907,-2331716.2414856,-2331716.24110465,-2331716.2407457,-2331716.24040722
"nips",25,"rec2_pn",-2450211.32219075,-2381461.43407263,-2367723.45249283,-2355936.80446383,-2351346.33535363,-2350033.87884049,-2346115.87917371,-2334629.77651032,-2332264.63728469,-2331911.47404487,-2331804.29223105,-2331770.87388282,-2331749.04029525,-2331736.58196261,-2331730.07723403,-2331725.9525975,-2331722.89324195,-2331721.25513776,-2331720.30356651,-2331719.35817303,-2331718.49352952,-2331717.99360016,-2331717.67596744,-2331717.4682151,-2331717.31791029,-2331717.19556713,-2331717.09230829,-2331717.00451441,-2331716.93221091,-2331716.87132028,-2331716.81548801,-2331716.76281641,-2331716.71448718,-2331716.67071552,-2331716.63017122,-2331716.59113275,-2331716.55296865,-2331716.51699844,-2331716.48496839,-2331716.45755269,-2331716.43447479,-2331716.41527447,-2331716.3993353,-2331716.38585737,-2331716.37407465,-2331716.36342863,-2331716.35363127,-2331716.34460281,-2331716.33635154,-2331716.32888464,-2331716.32216947,-2331716.31611794,-2331716.31062635,-2331716.30572586,-2331716.30159656,-2331716.29824699,-2331716.2954907,-2331716.29313795,-2331716.29103921,-2331716.28908091,-2331716.2871809,-2331716.28528189,-2331716.28334521,-2331716.28134749,-2331716.27928029,-2331716.2771507,-2331716.27498108,-2331716.2728066,-2331716.27066993,-2331716.26861344,-2331716.26667089,-2331716.26486164,-2331716.26318938,-2331716.26164522,-2331716.26021295,-2331716.25887434,-2331716.25761295,-2331716.25641637,-2331716.25527701,-2331716.25419211,-2331716.25316289,-2331716.25219306,-2331716.25128695,-2331716.25044766,-2331716.24967605,-2331716.24897035,-2331716.24832634,-2331716.24773777,-2331716.24719691,-2331716.24669529,-2331716.24622438,-2331716.24577637,-2331716.24534469,-2331716.2449244,-2331716.24451233,-2331716.24410697,-2331716.24370817,-2331716.24331673,-2331716.24293389,-2331716.24256087,-2331716.24219852
"nips",25,"rec12_pn",-2409320.73702834,-2358362.80765802,-2346323.99355233,-2334546.58462507,-2332365.90130516,-2331924.39707258,-2331814.99799161,-2331773.73377094,-2331750.17115459,-2331737.58307909,-2331730.73320095,-2331726.63466801,-2331723.80564331,-2331721.80578985,-2331720.59733536,-2331719.69540389,-2331718.98371659,-2331718.44524139,-2331718.05349988,-2331717.75259874,-2331717.49716783,-2331717.28940731,-2331717.1302418,-2331717.00913648,-2331716.9146368,-2331716.83244568,-2331716.75724255,-2331716.69255533,-2331716.63870599,-2331716.59339889,-2331716.55571843,-2331716.52472276,-2331716.49851347,-2331716.47470986,-2331716.45249401,-2331716.43266021,-2331716.41566225,-2331716.40119929,-2331716.3888083,-2331716.37806022,-2331716.36861613,-2331716.36019937,-2331716.35254551,-2331716.34540972,-2331716.33861258,-2331716.33205708,-2331716.32569655,-2331716.31949391,-2331716.31341414,-2331716.30745311,-2331716.30167571,-2331716.29622234,-2331716.29125845,-2331716.28689217,-2331716.28312284,-2331716.27985688,-2331716.27696755,-2331716.27434931,-2331716.27193956,-2331716.26971209,-2331716.26766032,-2331716.26578405,-2331716.26408263,-2331716.26255224,-2331716.26118474,-2331716.25996756,-2331716.25888438,-2331716.25791652,-2331716.25704446,-2331716.25624943,-2331716.25551455,-2331716.25482564,-2331716.25417146,-2331716.25354379,-2331716.25293715,-2331716.25234824,-2331716.25177526,-2331716.25121725,-2331716.25067357,-2331716.25014355,-2331716.24962629,-2331716.24912054,-2331716.24862464,-2331716.24813659,-2331716.24765415,-2331716.24717492,-2331716.24669667,-2331716.24621749,-2331716.24573617,-2331716.24525247,-2331716.24476733,-2331716.24428298,-2331716.2438028,-2331716.24333103,-2331716.2428722,-2331716.24243057,-2331716.24200955,-2331716.2416113,-2331716.24123661,-2331716.24088499,-2331716.24055489
"nips",25,"rec",-2408477.65812385,-2349685.8331452,-2347784.9900399,-2347125.75223493,-2346754.49673367,-2346460.83097292,-2345866.91051343,-2343802.23448532,-2334237.47081762,-2332407.68859126,-2331938.99582706,-2331823.70987722,-2331783.65945032,-2331756.62843713,-2331744.24071472,-2331734.73435568,-2331728.87773203,-2331725.32241693,-2331723.1652403,-2331721.53664394,-2331720.48631097,-2331719.83021643,-2331719.2553925,-2331718.76024849,-2331718.33929263,-2331717.99272195,-2331717.72409838,-2331717.55232003,-2331717.41684837,-2331717.28104032,-2331717.14043207,-2331717.01263383,-2331716.91763559,-2331716.85494169,-2331716.80756277,-2331716.76406063,-2331716.7222991,-2331716.68039956,-2331716.63832507,-2331716.59884039,-2331716.56503881,-2331716.53817829,-2331716.51716746,-2331716.49959429,-2331716.48298548,-2331716.46594948,-2331716.44937889,-2331716.43505933,-2331716.42325027,-2331716.41336918,-2331716.40494379,-2331716.39753107,-2331716.39064923,-2331716.38392923,-2331716.37719284,-2331716.37039868,-2331716.36356698,-2331716.35674557,-2331716.34999795,-2331716.34338885,-2331716.33697661,-2331716.33081814,-2331716.3249719,-2331716.31949322,-2331716.31442872,-2331716.30981334,-2331716.30566681,-2331716.30198727,-2331716.29874676,-2331716.29589486,-2331716.29336754,-2331716.29109106,-2331716.28898183,-2331716.28695393,-2331716.28493389,-2331716.28287182,-2331716.28074453,-2331716.27855323,-2331716.27631872,-2331716.27407465,-2331716.2718603,-2331716.26971514,-2331716.26767639,-2331716.26577841,-2331716.26405108,-2331716.26251599,-2331716.26118212,-2331716.26004386,-2331716.25908271,-2331716.258272,-2331716.25758241,-2331716.2569865,-2331716.25646127,-2331716.25598907,-2331716.25555716,-2331716.2551567,-2331716.25478156,-2331716.25442736,-2331716.25409067,-2331716.25376857,-2331716.25345845
